id,cgid,Chromosome,Start,Strand,mean.Normal,mean.RheumatoidArthritis,mean.diff,mean.quot.log2,diffmeth.p.val,max.Normal,min.Normal,sd.Normal,max.RheumatoidArthritis,min.RheumatoidArthritis,sd.RheumatoidArthritis,min.diff,diffmeth.p.adj.fdr,combinedRank,num.na.Normal,num.na.RheumatoidArthritis,mean.covg.Normal,mean.covg.RheumatoidArthritis,min.covg.Normal,min.covg.RheumatoidArthritis,max.covg.Normal,max.covg.RheumatoidArthritis,nsamples.covg.thres5.Normal,nsamples.covg.thres5.RheumatoidArthritis
87,cg01097950,chr1,843491,+,0.757887713083727,0.768365882655449,-0.0104781695717221,-0.0195531117516876,0.323463860655963,0.81054828483632,0.702912222858322,0.0292399660515284,0.862532078513933,0.732527590103225,0.0344635029272854,0,0.695097893450598,237377,0,0,12.2368421052632,11.8333333333333,5,3,18,19,38,11
88,cg08900511,chr1,843581,-,0.832301726999618,0.832635215581148,-0.000333488581530039,-0.00057108645064434,0.940946291190061,0.870788303693586,0.793451904573985,0.0214930875395136,0.877074689526141,0.793041498360614,0.0252505633128331,0,0.983682738214897,446027,0,0,10.1052631578947,10.6666666666667,4,7,18,17,36,12
89,cg04410003,chr1,844499,-,0.908282281321173,0.914300346772172,-0.00601806545099914,-0.00942401596769617,0.256545707076801,0.942310969187617,0.864662107660423,0.0193544944012968,0.94284109371316,0.897173549172338,0.0125892921789835,0,0.638935110255865,310686,0,0,8.21052631578947,8.75,3,4,14,12,33,11
90,cg18762746,chr1,845278,-,0.96570288712906,0.965203336765724,0.000499550363336265,0.000738834946327673,0.774030536188535,0.975284885412532,0.947448614243196,0.00643610345529567,0.970631967143464,0.950101318366329,0.00603016269957772,0,0.929730117352991,442133,0,0,7.36842105263158,8.08333333333333,3,5,12,14,33,12
91,cg12726839,chr1,845311,-,0.302411250801255,0.30327830982693,-0.000867059025674466,-0.0039984766757656,0.956205280149726,0.525705038597108,0.131238738377675,0.110681659434363,0.476656553674214,0.156433854548826,0.106225247585715,0,0.988088506844125,444936,0,0,12.3157894736842,13.6666666666667,5,9,20,19,38,12
92,cg04364728,chr1,845810,-,0.371759556628352,0.362444749902681,0.00931480672567103,0.0356378469153423,0.432255695953754,0.448662191354921,0.295704710872145,0.0372902143602815,0.41321849768594,0.317988842008288,0.0330277561907097,0,0.770142279126734,258055,0,0,13.0526315789474,13.5833333333333,6,9,18,19,38,12
93,cg05151709,chr1,846155,+,0.523457838033422,0.521751120644923,0.00170671738849892,0.00462308319799315,0.971036087793537,0.616530198578125,0.423546506453191,0.0447684227159158,0.62275277502867,0.459472821437123,0.0534643558488766,0,0.99222701670115,449950,0,0,11.2368421052632,9.83333333333333,6,3,17,16,38,11
94,cg08546707,chr1,846195,-,0.662258765447692,0.647867796134241,0.014390969313451,0.031218969407219,0.417388439267365,0.784852516507595,0.549142080001777,0.0493702304473043,0.740272504547945,0.562839074400903,0.0543447410885884,0,0.761518872936358,252001,0,0,11.0263157894737,9.75,4,4,18,15,37,10
95,cg06154531,chr1,846507,+,0.839632346795802,0.835339479755848,0.00429286703995424,0.0073078633347062,0.539428658871028,0.885507214839184,0.769259632148092,0.0282736120310133,0.87136195248895,0.785069557450726,0.0255844686393936,0,0.829587849941537,333681,0,0,14.8684210526316,13.0833333333333,5,7,27,20,38,12
96,cg01782097,chr1,846637,-,0.562566744592524,0.563788193922884,-0.0012214493303595,-0.00307440479256758,0.947946442977368,0.625988159851353,0.488722680923639,0.0350684423000569,0.632221653538851,0.498868471133772,0.0439407278722148,0,0.985684731359707,442169,0,0,11,11.6666666666667,4,3,20,16,37,11
97,cg20825023,chr1,846742,-,0.471975826569405,0.482626386121853,-0.0106505595524481,-0.0315331136350036,0.199222296338666,0.529542428162551,0.419250579990984,0.0279467808240503,0.543223811821097,0.448915026837336,0.028065880892339,0,0.580718753187816,184808,0,0,8.07894736842105,9.5,3,5,19,16,34,12
98,cg12549180,chr1,847816,-,0.640671678285739,0.621626544511499,0.0190451337742393,0.0428579564117348,0.017133099450779,0.681843192779127,0.590612349577696,0.0217446690743699,0.646128277563359,0.594773043565399,0.0156815221340544,0,0.208604378073308,150361,0,0,11.7368421052632,13.0833333333333,4,8,21,21,37,12
99,cg11851804,chr1,848379,-,0.0572172833782942,0.0504928250374769,0.00672445834081725,0.152068199891971,0.0316342793344125,0.0835998241129309,0.0405472144457503,0.0103124169062105,0.0695756790724006,0.0395309452520503,0.00771740771704148,0,0.273738148958406,178293,0,0,12.7631578947368,14.8333333333333,6,9,23,20,38,12
100,cg06623778,chr1,848409,-,0.182163907826957,0.140750694389357,0.0414132134376002,0.350172747466673,0.000824084580907295,0.270789871880893,0.10336383113615,0.0369091436264181,0.208142105243256,0.0686076054461861,0.0367484930775936,0,0.0512483085212286,17394,0,0,13.6315789473684,15.8333333333333,5,9,23,19,38,12
101,cg14528386,chr1,848440,-,0.287656198362241,0.247160506946693,0.0404956914155478,0.21097783734236,0.000641610707107995,0.361555230552059,0.199720321820958,0.0351609343384465,0.285670158730253,0.197404283202227,0.0305823373909868,0,0.0457037379479505,18280,0,0,12.1052631578947,12.8333333333333,6,9,17,17,38,12
102,cg17436295,chr1,848609,+,0.7414332314393,0.7394465954335,0.00198663600580029,0.00381924193550167,0.68694143116883,0.77517920999922,0.691619169354316,0.0216786074827851,0.756145964561717,0.720504684133218,0.0113433113381506,0,0.896785187521848,382329,0,0,13.2368421052632,11,8,8,19,15,38,12
103,cg18865112,chr1,849540,+,0.776664070107748,0.77566289403126,0.0010011760764872,0.00183726666114174,0.884583896027351,0.813440123099666,0.727673333981808,0.0207492700255425,0.809330083973643,0.736981908065409,0.0183996214957614,0,0.966975292368437,420597,0,0,11.5,11.3333333333333,6,4,19,15,38,11
104,cg19642727,chr1,853876,+,0.805439148560453,0.808267011666777,-0.00282786310632355,-0.0049944699404256,0.774910689446868,0.853327286949567,0.762370624082782,0.0195956056853272,0.822609453371722,0.77692000787935,0.0135678534039212,0,0.930053846898575,383077,0,0,11.6842105263158,10.5,4,6,19,17,37,12
105,cg21407818,chr1,853925,-,0.822659048773886,0.820954891975534,0.00170415679835156,0.00295570908804616,0.859886767217846,0.851139470061696,0.77025526198524,0.0200340198954181,0.864543236599142,0.799293349737068,0.017627843307377,0,0.958980452872288,412262,0,0,11.6578947368421,11.6666666666667,3,2,20,17,36,11
106,cg22226438,chr1,854766,+,0.932867008070953,0.942268298988227,-0.00940129091727437,-0.0143138138944155,0.740870647793219,0.970390261548092,0.869759881618145,0.0334394054548533,0.970158553488605,0.904966247756665,0.0191811824202243,0,0.917887000040059,371103,0,0,9.44736842105263,9.91666666666667,3,6,17,14,37,12
107,cg08029603,chr1,854824,+,0.880796733522797,0.884316919035012,-0.00352018551221511,-0.0056899018806278,0.469635651428425,0.914322290281187,0.813028188814209,0.0192074965342193,0.911921268026852,0.85158416974004,0.017795448618032,0,0.792281836999699,354260,0,0,13,12.0833333333333,6,8,24,18,38,12
108,cg16347928,chr1,854838,+,0.918787686387691,0.918156500063189,0.000631186324501654,0.00098076121183307,0.988129251668558,0.942128207644802,0.888531734662618,0.0154029246320909,0.93817410291816,0.894717489055079,0.0153435135796566,0,0.996716725639718,455810,0,0,13.4473684210526,12.1666666666667,6,9,22,16,38,12
109,cg22699361,chr1,854918,-,0.900905287653306,0.907127325559658,-0.00622203790635201,-0.00982098222039371,0.325562410300019,0.942048023441672,0.865237998772233,0.0174053143794562,0.927789010109718,0.882500982524972,0.0127456499651495,0,0.696791363580441,306731,0,0,10.3684210526316,10.1666666666667,4,6,18,15,37,12
110,cg03890988,chr1,854951,-,0.644818323779965,0.654626233905151,-0.00980791012518589,-0.0214485464219369,0.228829644863527,0.698407442629951,0.589973216269704,0.0260813007194393,0.692805738102997,0.615665198938844,0.0283890024163931,0,0.612395014424875,227193,0,0,11.6052631578947,11.9166666666667,4,5,22,18,37,12
111,cg21786289,chr1,854966,-,0.951529069434088,0.957603098354954,-0.00607402892086528,-0.00908491445662353,0.329773351888236,0.975338953554145,0.898301490928045,0.0177143565994594,0.97326766764148,0.923740782713919,0.0147143008569179,0,0.700287285373315,314117,0,0,13.6315789473684,12.8333333333333,6,6,21,17,38,12
112,cg13897241,chr1,855046,+,0.829730462960712,0.837081560637781,-0.00735109767706821,-0.012574559767706,0.240104094472729,0.861835802274649,0.785750921284672,0.0199458253118677,0.872439328962094,0.812146333127742,0.0187947577181617,0,0.623750378654459,282944,0,0,13.3421052631579,11,7,8,23,14,38,12
113,cg13176867,chr1,855425,-,0.881824476854656,0.880445277524348,0.00137919933030872,0.00223284317822841,0.657442451749984,0.912656143161767,0.848888556379287,0.0158825829341763,0.910643970343231,0.854635883120158,0.0177219315010382,0,0.884548179955431,410714,0,0,16.3421052631579,16.5833333333333,8,11,26,24,38,12
114,cg15105996,chr1,855445,+,0.929501940362619,0.92985151511596,-0.000349574753341186,-0.000536705607358277,0.894464209221274,0.966174778463558,0.859015315241135,0.0186650864946532,0.956624666243982,0.913933912039853,0.0135141706155367,0,0.969916682001569,446839,0,0,11.8947368421053,10.9166666666667,5,4,19,17,38,11
115,cg02565062,chr1,855544,-,0.761189092913059,0.758244843728332,0.00294424918472758,0.00551846854348704,0.74387716797939,0.809968879844524,0.614808805719233,0.0373463590077723,0.791425069913504,0.711993589014472,0.0242328204010146,0,0.918925376418159,372186,0,0,15.8421052631579,13.0833333333333,6,10,25,18,38,12
116,cg09856436,chr1,855649,-,0.550604209468441,0.522471890306219,0.028132319162222,0.074277211213244,0.014254855661749,0.618445871928593,0.462405803403065,0.0347971127314957,0.574092823590972,0.45386776593493,0.0329933815889728,0,0.191951250507078,91826,0,0,11.6052631578947,11.5833333333333,3,4,20,18,37,11
117,cg19159092,chr1,856059,+,0.450776349880973,0.487999142562775,-0.0372227926818022,-0.112076588376783,0.0014255573723695,0.501460055656816,0.388115761317514,0.0328619915899218,0.573000483625479,0.449895892283586,0.0361303502616081,0,0.0660090628811555,55040,0,0,14.5526315789474,13.75,7,9,24,20,38,12
118,cg08132177,chr1,856685,-,0.032330282313881,0.0337137472122056,-0.00138346489832467,-0.0463969430743487,0.457293924727711,0.0400692052997104,0.0243142524075923,0.00359252494072093,0.0540229783046722,0.0270547876586741,0.00770795983184076,0,0.784988454409173,351221,0,0,10.6315789473684,10.8333333333333,3,8,17,18,37,12
119,cg27050229,chr1,856693,-,0.0378731025239905,0.038135425721691,-0.000262323197700469,-0.00788374376984495,0.70178449708895,0.0564406846606162,0.030010188726016,0.00518676072177869,0.0451634353907453,0.030539046841869,0.00446573900452782,0,0.902734215168027,435912,0,0,11.7631578947368,12.75,5,6,20,17,38,12
120,cg06931612,chr1,856914,+,0.561011514094118,0.5577983495985,0.00321316449561782,0.00814118130252123,0.542792538409331,0.59906942751146,0.532373273632318,0.0171830129569944,0.604464957747418,0.526692377535274,0.022425517261017,0,0.831193788234487,324120,0,0,9.3421052631579,8.66666666666667,2,6,15,12,36,12
121,cg11407801,chr1,857657,+,0.802869155350308,0.818449670129869,-0.0155805147795613,-0.0273909081696693,0.10769743000263,0.856197089480883,0.718160188143245,0.0285683949453027,0.849490637975448,0.7393458123983,0.0305775364666984,0,0.456148266627076,200439,0,0,14.4473684210526,14.25,5,7,25,22,38,12
122,cg01197763,chr1,858362,-,0.839178927534909,0.842606885354229,-0.00342795781932059,-0.00581213499101457,0.549825845143868,0.881133739216765,0.791363738650408,0.0206420961642133,0.863493016227033,0.807182284459376,0.0176331765405717,0,0.83461203547251,352628,0,0,13.2894736842105,13.1666666666667,5,7,21,22,38,12
123,cg01980454,chr1,859173,-,0.0287936917556283,0.0276382249806475,0.00115546677498077,0.0436234826162685,0.368341015119903,0.0440333536118875,0.0223974598679426,0.00404452343221852,0.0379895151369743,0.0185951258783282,0.0047022439888012,0,0.728537379993238,365705,0,0,9.94736842105263,8.08333333333333,6,3,15,13,38,9
124,cg16352085,chr1,859719,+,0.0536643879020014,0.0497866115042448,0.00387777639775666,0.0906641480831988,0.116936963082736,0.0702308545282146,0.0421484616925376,0.00661352986640925,0.0676391629213903,0.037092596057418,0.00894803879708473,0,0.470885917395585,245049,0,0,10.7368421052632,11,5,7,18,18,38,12
125,cg04839849,chr1,859844,+,0.0572096007377165,0.0512088593296528,0.00600074140806364,0.134926850657733,0.150283956079288,0.102824693698211,0.0279780584431952,0.0146098824635685,0.0741649322496105,0.0327003190342149,0.0116490951609825,0,0.519857615108162,192162,0,0,10.3947368421053,11.1666666666667,6,6,16,16,38,12
126,cg03725447,chr1,860008,+,0.0783669999912905,0.0726592533248413,0.00570774666644921,0.0963313746370306,0.211189681868426,0.119774690844431,0.0516452983485659,0.0137171519384154,0.0928835096044223,0.0586542317370574,0.0101913859739552,0,0.593304955529275,198232,0,0,11.0789473684211,10.0833333333333,5,8,19,15,38,12
127,cg25215298,chr1,860022,+,0.351885385468753,0.336845160203951,0.0150402252648019,0.0612410927909179,0.0206095572478886,0.386491000353574,0.314245785767033,0.0174003632251249,0.378952661537345,0.313361561281363,0.0245172033616177,0,0.226523328511779,111549,0,0,10.4473684210526,12.75,4,10,18,19,37,12
128,cg04672450,chr1,860185,+,0.0792899557728051,0.0739698842617354,0.00532007151106968,0.0886258965848936,0.386628417032665,0.135844750572646,0.0485198851958719,0.0177000895909268,0.0926118356852236,0.0596933304219169,0.0113058693920546,0,0.741122842330414,239853,0,0,16.7894736842105,16.1666666666667,11,9,23,21,38,12
129,cg27487046,chr1,860613,-,0.0351782140071231,0.0307266207076867,0.00445159329943635,0.149655127338977,0.0124837652656902,0.0491440097114815,0.0262815943098152,0.00542716915384685,0.0470595294380147,0.0248362111498794,0.00592607597367497,0,0.180836958641262,228391,0,0,13.2368421052632,13.8333333333333,8,6,21,19,38,12
130,cg06091566,chr1,860621,-,0.0376663091251564,0.0340333480356395,0.00363296108951695,0.114373377207263,0.110498506639987,0.0606524200687098,0.0265085295814607,0.00712884488507172,0.0436956646789636,0.0287005492551944,0.00447965223466276,0,0.46067846392891,252728,0,0,9.86842105263158,9.25,4,5,15,16,37,12
131,cg03735847,chr1,860925,-,0.0320484132960694,0.030921887735373,0.00112652556069643,0.0391786627211524,0.193014918976614,0.0386869080827669,0.0273479731279435,0.00224880548709316,0.0335000077104273,0.0274744005847082,0.00200194439298122,0,0.573641122731694,367691,0,0,10.3684210526316,10,6,7,15,14,38,12
132,cg03180780,chr1,860965,+,0.0291866088574482,0.0296280995688422,-0.000441490711393992,-0.016163052170134,0.470395153326689,0.0357620110771959,0.0253602115947415,0.00235943250516224,0.033406537132583,0.0269708030776974,0.00185067074261053,0,0.792750701023664,420193,0,0,13.3684210526316,10.9166666666667,6,7,20,14,38,12
133,cg09166659,chr1,861177,-,0.0367125940177495,0.0359615605073916,0.0007510335103579,0.0233837804592269,0.651007481762013,0.0528621504562011,0.0315005446325721,0.00445926342723967,0.0419900224683246,0.0291890567872189,0.00370042624757685,0,0.881959397354418,394797,0,0,11.3421052631579,10.4166666666667,3,4,19,15,36,10
134,cg05527507,chr1,861265,+,0.139903261389718,0.128801265746376,0.0111019956433419,0.111011047713183,0.425176232600797,0.267239135671837,0.0874371203088637,0.0376901421194984,0.17184856494592,0.095680807989256,0.020794307411622,0,0.766048487980664,255182,0,0,15.8421052631579,15.1666666666667,7,8,22,21,38,12
135,cg14324200,chr1,861317,+,0.103046830659229,0.0936059829075606,0.00944084775166842,0.12581322940822,0.283491994302864,0.180973488215669,0.0527564386477161,0.0270554796381056,0.124534140818764,0.0694170336971097,0.0175356129918836,0,0.662749817990808,196668,0,0,9.71052631578947,9.75,2,6,15,16,35,12
136,cg13856810,chr1,861886,-,0.768190400100896,0.797299511701921,-0.0291091116010243,-0.0529808360096922,0.0271622371255466,0.835987462223176,0.652471656936437,0.0450348525363754,0.863378491221283,0.729723748718867,0.0410213947201549,0,0.255740167961242,127016,0,0,15,15.25,8,10,24,20,38,12
137,cg02896266,chr1,864879,-,0.699447279267406,0.709943014306785,-0.0104957350393792,-0.0211872392128431,0.392370915630695,0.773716814347271,0.609721028492445,0.0406172586825487,0.744944602686708,0.670129162008849,0.0232165135272022,0,0.744875845900056,242189,0,0,14.9736842105263,13.8333333333333,8,10,23,19,38,12
138,cg13806162,chr1,865013,+,0.892115716557561,0.894032078678376,-0.00191636212081547,-0.00306146282493647,0.644566424933879,0.926534899507845,0.860934482830627,0.0154669329166037,0.917937938107757,0.875141470254597,0.0130515399595767,0,0.878972009190546,395376,0,0,14.2631578947368,15.4166666666667,8,10,23,22,38,12
139,cg23225454,chr1,865583,+,0.954891079150497,0.957159744859318,-0.00226866570882089,-0.00338810369908989,0.740378901487523,0.975216668434521,0.90898170390172,0.0132235330539391,0.96398328623732,0.943105696693435,0.00624107912805833,0,0.917715658017071,389678,0,0,12.6315789473684,12.3333333333333,7,7,20,19,38,12
140,cg00976181,chr1,865860,-,0.725704555480875,0.735139409151901,-0.00943485367102559,-0.0183838420675166,0.179111538405901,0.777604836659985,0.678900688705947,0.0253617394151353,0.763280072371659,0.711551221163918,0.0181426901158536,0,0.556951778636471,243965,0,0,12.7631578947368,13.0833333333333,6,7,24,25,38,12
141,cg10711230,chr1,867031,-,0.936072549181433,0.937212994490997,-0.00114044530956381,-0.00173805266406616,0.699164697971819,0.949450126261938,0.920457561514225,0.0072701016493909,0.947909225209073,0.925824461983541,0.00570330011109072,0,0.901758741378884,420687,0,0,11.8684210526316,12.6666666666667,5,8,21,15,38,12
142,cg00145911,chr1,867938,-,0.925986827401661,0.91965625449586,0.00633057290580119,0.00979085579556758,0.205962855078725,0.957518884148721,0.896002248011132,0.0154395888087138,0.939543633348619,0.897630210246834,0.0121351103226579,0,0.587943561247807,307019,0,0,9.71052631578947,10.25,3,5,17,15,36,12
143,cg13546858,chr1,869346,-,0.480994110859062,0.427887399579261,0.0531067112798007,0.165145784352947,0.312505320957599,0.867448788348003,0.297779279761732,0.122632481327577,0.753473665616556,0.255048768725041,0.134487410597273,0,0.686386071883232,209330,0,0,11.6315789473684,10,4,7,22,15,37,12
144,cg06531475,chr1,870791,-,0.418467211685505,0.412070338512043,0.00639687317346216,0.0217013610191214,0.952589409878244,0.528796346217248,0.289106284093394,0.059707647449749,0.520220761804187,0.281264868720249,0.0662090552653817,0,0.987049570520942,443718,0,0,11.3157894736842,11.5833333333333,4,6,17,18,37,12
